LocationID,LineCount,Entries,Exits,Stop Id,Stop Name,Easting,Northing,Location,Site Name,Heading,Status,longitude,latitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count,geometry
9972,1,919,0,8537,PALACE ROAD,530115,191284,"PALACE ROAD, 9.1 M N OF. O/S 119. ON L/S 9. OPP TOTAL PETROL GARAGE.",BOUNDS GREEN ROAD,332.0,A,-0.122527058,51.60536873,0,0,2,0,0,0,2,12,0,0,14,16,0,3,13,31,2,52,0,1,0,0,49,1,0,23,2,0,0,3,1,1,1,0,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,POINT (530115 191284)
9973,2,7418,0,10476,PALACE ROAD,530099,191352,"QUEENS ROAD, 68 M S OF. O/S P/W 10/12. OPP BOUNDS GREEN SCHOOL.",BOUNDS GREEN ROAD,140.0,A,-0.12273276,51.6059835,0,0,2,0,0,0,0,12,0,0,14,16,0,3,13,29,2,47,0,1,0,0,44,1,0,23,2,0,0,3,1,1,1,0,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,POINT (530099 191352)
9976,1,683,0,8538,NIGHTINGALE ROAD,530288,190943,"IMPERIAL ROAD, 22 M E OF. OPP 60. 43.6 M W OF EASTERN ROAD. ON L/S 65.",BOUNDS GREEN ROAD,309.0,A,-0.120156944,51.60226438,0,0,2,0,0,0,2,9,0,0,18,17,0,6,13,48,3,68,0,1,2,0,54,0,0,23,3,0,0,3,1,1,1,0,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,POINT (530288 190943)
9977,1,3518,0,654,NIGHTINGALE ROAD,530335,190931,"EASTERN ROAD, OPP CL OF; O/S 46-55 TRINITY ROAD",BOUNDS GREEN ROAD,125.0,A,-0.119483156,51.60214568,0,0,2,0,0,0,2,10,0,0,18,18,0,7,14,51,3,70,0,1,2,0,55,0,0,24,3,0,0,4,1,1,1,0,1,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,POINT (530335 190931)
9979,1,464,0,15181,PARK AVENUE,530660,190741,"SELBOURNE ROAD, 58 M W OF & OPP.  OPP NO.53.",BOUNDS GREEN ROAD,117.0,A,-0.114863912,51.60036302,0,0,2,0,0,0,2,10,0,0,20,17,0,7,19,65,3,74,0,0,3,0,55,0,0,23,4,0,1,4,2,8,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,POINT (530660 190741)
9980,1,892,0,10477,HARINGEY CIVIC CENTRE,530838,190635,"WOOD GREEN HIGH ROAD, 30 M W OF. O/S 11. OPP CIVIC CENTRE.",BOUNDS GREEN ROAD,297.0,A,-0.112334865,51.59936918,0,0,2,0,0,0,2,7,0,0,17,17,0,7,12,72,1,77,0,0,3,0,55,0,0,16,3,0,1,4,2,9,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,POINT (530838 190635)
9981,1,60,0,653,HARINGEY CIVIC CENTRE,530827,190654,"HIGH ROAD (WOOD GREEN), 109 M W OF.  OPP PW/ 15/17.",BOUNDS GREEN ROAD,117.0,A,-0.112486512,51.59954247,0,0,2,0,0,0,2,7,0,0,18,17,0,7,13,72,1,77,0,0,3,0,55,0,0,18,3,0,1,4,2,8,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,POINT (530827 190654)
9982,10,79946,0,652,WOOD GREEN SHOPPING CITY,531140,190056,"SHOPPING CITY BRIDGE, 40 M S OF.  O/S GOING PLACES.",HIGH ROAD,320.0,A,-0.108193322,51.59409588,0,0,0,0,0,0,2,5,0,0,24,23,0,8,22,119,5,95,0,1,3,0,64,0,0,13,7,0,1,6,6,16,0,0,2,0,1,4,0,0,0,0,2,2,0,0,0,0,0,0,POINT (531140 190056)
9984,9,47656,0,16523,BRAMPTON PARK ROAD,531330,189848,"COLERAINE ROAD, 64 M N OF. 17 M S OF COURCY ROAD.",HIGH ROAD,316.0,A,-0.105529774,51.59218249,0,0,0,0,0,0,2,7,0,0,24,21,1,10,26,120,5,99,0,1,2,0,67,1,0,10,11,0,1,5,6,16,0,0,2,0,1,5,0,0,0,0,2,2,0,0,0,0,0,0,POINT (531330 189848)
9985,6,17214,0,16524,BRAMPTON PARK ROAD,531267,189931,LYMINGTON AVENUE 45 M S OF. 68 M S OF  &  OPP ALEXANDRA ROAD.,HIGH ROAD,137.0,A,-0.106407681,51.59294303,0,0,0,0,0,0,2,7,0,0,25,19,1,10,24,118,5,92,0,1,2,0,62,1,0,10,10,0,1,5,6,16,0,0,2,0,1,5,0,0,0,0,2,2,0,0,0,0,0,0,POINT (531267 189931)
9986,3,22125,0,8539,WEST GREEN ROAD,531617,189397,"ALFOXTON AVENUE, 92 M N OF. 78 M S OF WEST GREEN ROAD. O/S DUCKETTS COMMON.",GREEN LANES,159.0,A,-0.101558093,51.58806272,0,0,0,0,0,0,1,9,0,0,30,24,1,7,27,106,4,79,0,1,1,0,57,1,0,11,10,0,1,7,6,19,0,2,2,0,3,4,0,0,0,0,1,3,0,0,0,0,0,0,POINT (531617 189397)
9988,3,6824,0,651,BERESFORD ROAD,531733,188991,"PARK ROAD, 35 YDS S OF. O/S P/W 600/602.",GREEN LANES,171.0,A,-0.100036885,51.58438716,0,0,0,0,0,0,3,14,0,0,36,29,1,8,27,115,4,85,0,1,0,0,62,0,0,14,11,0,0,7,5,14,0,3,1,0,3,3,0,0,0,0,1,3,0,0,0,0,0,0,POINT (531733 188991)
9989,3,10932,0,8540,BERESFORD ROAD,531726,188952,"BERESFORD ROAD, 30 YDS S OF. O/S 585-587.",GREEN LANES,352.0,A,-0.100152478,51.58403833,0,0,0,0,0,0,3,14,0,0,36,30,1,8,27,114,4,88,0,1,0,0,65,0,0,14,11,0,0,7,5,14,0,3,1,0,3,3,0,0,0,0,1,3,0,0,0,0,0,0,POINT (531726 188952)
9990,6,46881,0,650,MATTISON ROAD,531795,188566,"KIMBERLEY GARDENS, 28 M S OF. O/S 26-27 GRAND PARADE.",GREEN LANES,171.0,A,-0.099301921,51.58055347,0,0,0,0,0,0,3,9,0,0,24,20,1,7,15,87,0,75,0,0,0,0,57,0,0,11,6,0,0,4,2,10,0,3,0,0,3,4,0,0,0,0,1,1,0,0,0,0,0,0,POINT (531795 188566)
9991,5,13771,0,649,MATTISON ROAD,531792,188504,"MATTISON ROAD, 15 M S OF. O/S P/W 465A/467.",GREEN LANES,350.0,A,-0.099368439,51.57999701,0,0,0,0,0,0,3,9,0,0,24,20,1,6,16,85,0,77,0,0,0,0,57,0,0,12,6,0,0,4,2,10,0,3,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,0,POINT (531792 188504)
9992,5,39671,0,648,ENDYMION ROAD,531867,188058,"ENDYMION ROAD, 80 M N OF. OPP P/W 341/343.  ON L/S.",GREEN LANES,174.0,A,-0.098453979,51.57597156,0,0,0,0,0,0,3,8,0,0,24,19,0,5,13,96,7,80,0,1,2,0,57,0,0,15,3,0,0,5,3,10,0,3,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,POINT (531867 188058)
9993,4,2508,0,8541,ENDYMION ROAD,531866,187960,"ENDYMION ROAD, 48 M S OF.  48 M N OF & OPP HERMITAGE ROAD.  OPP HOMEBASE.",GREEN LANES,352.0,A,-0.098505157,51.57509113,0,0,0,0,0,0,3,8,0,0,25,16,0,5,13,105,7,77,0,1,2,0,55,0,0,16,2,0,0,5,3,10,0,3,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,POINT (531866 187960)
9995,7,1033,0,8542,ISLINGTON GREEN,531627,183614,"ESSEX ROAD, 30 M N OF. OPP 71",UPPER STREET,195.0,A,-0.103577184,51.53609184,0,1,1,0,0,0,3,7,0,0,90,41,15,24,35,288,1,152,0,2,1,0,90,0,0,25,6,0,0,7,3,41,2,17,2,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,POINT (531627 183614)
9996,15,17712,0,10478,THEBERTON STREET,531640,183715,"THEBERTON STREET, 65 M S OF. O/S 89. 46.5 M N OF ST ALBANS PLACE.",UPPER STREET,22.0,A,-0.103352128,51.53699644,0,1,1,0,0,0,3,7,0,0,91,44,14,26,36,292,1,151,0,2,1,0,88,0,0,25,7,0,0,7,3,41,2,17,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,POINT (531640 183715)
BP001,2,96987,0,647,FINSBURY PARK STATION <> #,531299,186904,"STROUD GREEN ROAD, 20 M W OF.  ON S SIDE OF BUS STATION",FINSBURY PARK WELLS TERRACE BUS STATION,45.0,A,-0.107076664,51.56573366,0,0,1,0,0,1,1,5,1,0,50,46,4,10,50,261,12,105,0,4,1,0,57,0,0,37,3,0,0,6,9,19,6,7,3,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,POINT (531299 186904)
BP002,2,67126,0,646,FINSBURY PARK STATION <> #,531301,186898,"STROUD GREEN ROAD, 20 YDS W OF. ON CENTRE ISLAND OF BUS STN.",FINSBURY PARK WELLS TERRACE BUS STATION,45.0,A,-0.107050066,51.56567928,0,0,1,0,0,1,1,5,1,0,50,46,4,10,49,263,12,105,0,4,1,0,57,0,0,37,3,0,0,6,9,19,6,7,3,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,POINT (531301 186898)
BP003,1,37526,0,645,FINSBURY PARK STATION <> #,531304,186894,"STROUD GREEN ROAD, 20 YDS W OF. ON N SIDE OF BUS STN.",FINSBURY PARK WELLS TERRACE BUS STATION,45.0,A,-0.107008301,51.56564263,0,0,1,0,0,1,1,5,1,0,50,47,4,9,48,264,12,106,0,4,1,0,58,0,0,37,3,0,0,6,9,20,6,7,3,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,POINT (531304 186894)
BP006,2,135,0,10479,COOPER'S LANE,540653,172740,"BURNT ASH HILL, 50 M W OF. ON L/S 2.",COOPER'S LANE,87.0,A,0.022148502,51.43620484,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,17,0,65,0,0,0,0,56,0,0,5,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (540653 172740)
BP007,2,60,0,16525,COOPER'S LANE,540667,172732,"BURNT ASH HILL, 37 M W OF. OPP 22.",COOPER'S LANE,266.0,A,0.022346606,51.43612948,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,17,0,65,0,0,0,0,56,0,0,5,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (540667 172732)
BP009,1,45,0,10480,EDWARD TYLER ROAD,540911,172600,"MARVELS CLOSE, 33 M S OF. 68 M N OF BALDER RISE.",MARVELS LANE,321.0,A,0.025802129,51.43488276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,59,0,0,0,0,50,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (540911 172600)
BP012,1,324,0,642,GROVE PARK CEMETERY,541505,171664,"CASTLETON ROAD, 1 M S OF  &  OPP. 15 M N OF  &  OPP 345. ON L/S 49.",MARVELS LANE,355.0,A,0.033968238,51.42632404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,31,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (541505 171664)
BP074,1,1406,0,20079,EAST DULWICH SAINSBURY'S,533210,175437,"IN SUPERMARKET CAR PARK. 12 M W OF EAST ACCESS ROAD, 25 M E OF WEST ACCESS ROAD.",EAST DULWICH SAINSBURYS,234.0,A,-0.083851448,51.46223886,0,0,0,0,0,0,0,1,0,0,1,8,0,1,1,156,0,81,0,0,0,0,62,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,POINT (533210 175437)
BP081,9,19594,0,614,LIMEHOUSE STATION # [DLR],536076,181127,"BEKESBOURNE STREET, 27 M W OF. O/S 572/574.",COMMERCIAL ROAD,274.0,A,-0.040430329,51.51268936,0,0,0,0,0,0,1,6,1,0,8,5,1,2,11,73,6,130,0,0,4,0,65,1,0,17,1,0,0,0,1,1,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,POINT (536076 181127)
BP082,1,2110,0,613,THE HIGHWAY,534266,180519,"NESHAM STREET, 33 M N OF. O/S 5-23 THOMAS MORE STREET.",VAUGHAN WAY,357.0,A,-0.06672909,51.50765831,1,1,6,0,0,0,4,21,1,0,84,55,17,22,31,165,9,140,0,3,5,2,68,0,0,30,4,0,0,5,1,7,0,0,0,0,5,5,0,0,0,0,8,0,0,0,0,0,0,0,POINT (534266 180519)
BP083,2,6905,0,16535,ALEXANDRA PARK ROAD,528569,190218," ALEXANDRA PARK ROAD, 65M N OF; O/S P/W 52/54",COLNEY HATCH LANE,167.0,A,-0.145229106,51.59614378,0,0,1,0,0,0,0,4,0,0,11,10,0,2,8,52,0,80,0,0,0,0,50,0,0,4,2,0,0,2,1,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,POINT (528569 190218)
BP086,3,316,0,10483,MUNDAY ROAD / ROYAL VICTORIA [DLR],540168,180952,"CLEMENTS AVENUE, OPP C/L OF.  19.5 M N OF POLLARDS CLOSE.",MUNDAY ROAD,344.0,A,0.01843032,51.5101174,1,0,4,0,0,1,0,7,0,0,27,25,6,3,19,91,5,98,0,0,1,1,50,0,0,17,5,0,0,0,1,3,0,1,0,0,2,1,0,0,2,0,6,0,0,0,0,0,0,0,POINT (540168 180952)
BP092,4,803,0,16536,CYPRUS STATION [DLR],543347,180922,"AGNES CLOSE, 10 M E OF  &  OPP OPP 11/13.",CYPRUS PLACE,271.0,A,0.06419595,51.50905101,0,0,0,0,0,0,0,2,0,0,3,4,3,1,3,26,2,67,0,0,0,0,45,0,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,POINT (543347 180922)
BP093,3,159,0,15165,HORSE LEAZE,543540,181237,"FERNDALE STREET, 145 M N OF  &  OPP. 45 M S OF WINSOR PARK HOUSING ESTATE ENTRANCE. L/S 22.",WOOLWICH MANOR WAY,113.0,A,0.067103205,51.51183252,0,0,0,0,0,0,0,2,0,0,3,4,3,1,2,30,2,69,0,0,0,0,45,0,0,3,5,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,POINT (543540 181237)
BP094,2,116,0,8550,EAST HAM MANOR WAY,543281,181259,"EAST HAM MANOR WAY, 85 M E OF. 400 M W OF FERNDALE STREET. ON L/S 13.",WOOLWICH MANOR WAY,283.0,A,0.063382401,51.51209589,0,0,0,0,0,0,0,2,0,0,2,2,3,1,2,20,2,60,0,0,0,0,42,0,0,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,POINT (543281 181259)
BP1010,1,195,0,605,BADRIC COURT,526873,176140,"WYE STREET, 40 M E OF  &  OPP. 65 M E OF YELVERTON ROAD. OPP ENT TO FLATS 87-97.",YORK ROAD,82.0,A,-0.174768601,51.4700113,0,0,2,0,0,0,3,11,0,0,28,39,4,12,24,142,3,84,0,3,4,2,72,0,0,24,2,0,1,2,3,8,1,6,2,0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,POINT (526873 176140)
BP1011,1,105,0,604,ARCHWAY BRIDGE,529103,187387,"TILE KILN LANE, 31 M E OF.  AT NW FLANK WALL OF BRIDGE OVER ARCHWAY ROAD.",HORNSEY LANE,55.0,A,-0.138564055,51.57058074,0,0,1,0,0,0,3,8,0,0,18,9,1,4,10,123,4,122,0,0,0,0,70,0,0,11,3,0,0,2,0,2,2,1,3,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,POINT (529103 187387)
BP1012,1,5,0,603,ARCHWAY BRIDGE,529133,187396,"FITZWARREN GARDENS (W ARM), 25 M W OF.  82 M E OF & OPP TILE KILN LANE.  O/S P/W 52/A1 ARCHWAY ROAD ACCESS STEPS.  ON",HORNSEY LANE,235.0,A,-0.138128125,51.57065476,0,0,1,0,0,0,3,8,0,0,18,9,1,4,10,131,5,124,0,0,0,0,71,0,0,11,3,0,0,2,0,2,2,1,3,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,POINT (529133 187396)
BP1014,1,77,0,602,CHAPMAN STREET,534641,181017,"CHAPMAN STREET, 19 M N OF. PONTER STREET, 80 M S OF & OPP.",CANNON STREET ROAD,170.0,A,-0.061138978,51.51204435,1,1,6,0,0,0,5,20,1,0,52,51,5,18,32,204,8,167,0,2,5,0,82,0,0,33,3,0,0,4,1,11,0,0,1,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,POINT (534641 181017)
BP1015,1,823,0,601,CHAPMAN STREET,534626,181037,"PONTLER ST, 33M SOUTH OF.  CHAPMAN STREET 66M NORTH AND OPP. O/S WELSTEAD HOUSE(FLATS). OPP NORTON HOUSE 60-66.]",CANNON STREET ROAD,350.0,A,-0.061347373,51.51222764,1,1,6,0,0,0,5,18,1,0,57,52,6,19,32,208,8,172,0,2,5,0,85,0,0,33,3,0,0,4,1,11,0,0,1,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,POINT (534626 181037)
BP1037,1,67,0,594,WAGNER STREET,535217,177402,"WAGNER STREET, 20 M N OF. 192 M S HORNSHAY STREET.",ILDERTON ROAD,203.0,A,-0.054227555,51.47942152,0,0,5,0,0,0,3,2,0,0,4,6,0,3,5,90,0,71,0,0,2,0,56,0,0,8,0,0,0,0,0,2,2,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,POINT (535217 177402)
BP1038,1,85,0,8551,MANOR GROVE,535248,177510,"HORNSHAY STREET, 65 M S OF  &  OPP. O/S HEVERSHAM HOUSE. ON LS 2327 43.",ILDERTON ROAD,12.0,A,-0.053740106,51.48038464,0,0,6,0,0,0,3,2,0,0,3,6,1,2,7,84,0,74,0,0,1,0,59,0,0,8,0,0,0,1,0,2,2,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,POINT (535248 177510)
BP1039,1,298,0,16540,PENARTH STREET,535230,177804,"SHARRATT STREET, 36 M N OF & OPP.  48 M S OF PENARTH STREET.",ILDERTON ROAD,359.0,A,-0.053886684,51.48303091,0,0,6,0,0,0,3,2,0,0,2,5,1,3,7,65,0,75,0,0,1,0,57,0,0,8,0,0,0,1,0,2,2,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,POINT (535230 177804)
BP1040,1,2353,0,592,MANOR GROVE,535241,177719,"SHARRATT STREET, 50 M S OF. OPP 212. OPP L/S 2327/35.",ILDERTON ROAD,179.0,A,-0.053760889,51.48226445,0,0,6,0,0,0,3,2,0,0,2,6,1,2,7,65,0,74,0,0,1,0,58,0,0,8,0,0,0,1,0,2,2,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,POINT (535241 177719)
BP1041,1,616,0,591,MILLWALL FOOTBALL GROUND,535185,178153,"VERNEY ROAD, 57 M N OF. 80 M S OF ABLETT STREET.",ILDERTON ROAD,340.0,A,-0.054400857,51.48617788,0,0,6,0,0,0,3,4,0,0,8,5,1,6,7,78,2,92,0,1,0,0,63,0,0,6,0,0,0,2,0,2,2,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,POINT (535185 178153)
BP1042,1,1117,0,590,MILLWALL FOOTBALL GROUND,535182,178189,"ABLETT STREET, 50 M S OF  &  OPP. 87 M N OF ZAMPA ROAD.",ILDERTON ROAD,160.0,A,-0.054430266,51.4865021,0,0,6,0,0,0,3,4,0,0,8,6,1,6,7,75,2,95,0,1,0,0,64,0,0,7,0,0,0,2,0,2,2,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,POINT (535182 178189)
BP1043,1,129,0,589,SOUTH BERMONDSEY STATION #,534945,178329,"CRANSWICK ROAD, 10 M E OF. 45 M W OF BRAMCOTE GROVE. OPP 1D-3. ON L/S 2327/05.",ILDERTON ROAD,284.0,A,-0.057788091,51.48781674,0,0,7,0,0,0,4,2,0,0,4,4,1,6,6,85,2,92,0,1,0,0,60,0,0,5,1,0,0,2,0,2,2,0,0,0,0,5,0,1,3,0,2,0,0,0,0,0,0,0,POINT (534945 178329)
BP1044,1,619,0,588,SOUTH BERMONDSEY STATION #,535058,178357,"BRAMCOTE GROVE, 52 M S OF & OPP.  O/S COUNCIL TRAVELLERS CAMP.",ILDERTON ROAD,87.0,A,-0.056150865,51.4880414,0,0,7,0,0,0,4,4,0,0,8,6,1,6,6,84,2,100,0,1,0,0,65,0,0,5,1,0,0,2,0,2,2,0,0,0,0,4,0,1,3,0,2,0,0,0,0,0,0,0,POINT (535058 178357)
BP1045,1,62,0,587,CHRISTCHURCH ROAD / HILLSIDE ROAD,531414,172992,"HILLSIDE ROAD, 69 M E OF  &  OPP. 132 M W OF HARDEL RISE. OPP 96.",CHRISTCHURCH ROAD,103.0,A,-0.110596758,51.44068597,0,0,0,0,0,0,2,7,1,0,8,18,0,3,20,139,0,100,0,0,1,0,68,0,0,21,2,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,POINT (531414 172992)
BP1046,1,172,0,10490,DULWICH COLLEGE,533159,173133,"COLLEGE ROAD,  70 M W OF. 56 M E OF ENTRANCE TO DULWICH COLLEGE.",DULWICH COMMON,246.0,A,-0.085451559,51.44154593,0,0,0,0,0,0,0,2,0,0,6,3,0,1,0,36,0,46,0,0,0,0,33,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (533159 173133)
BP1047,2,131,0,16541,ALLISON GROVE,533395,173191,"HAMBLETON PLACE, 40 M W OF. 2 M W OF  &  OPP TAPPEN HOUSE.",DULWICH COMMON,262.0,A,-0.082036115,51.44201167,0,0,0,0,0,0,0,1,0,0,4,3,0,1,0,45,0,42,0,0,0,0,33,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (533395 173191)
BP1048,1,12,0,15168,SOUTHWARK SPORTS GROUND,533818,173290,"FRANK DIXON WAY, 203 M E OF  &  OPP. 44 M W OF OLD ALLEYNIAN CLUB.,",DULWICH COMMON,252.0,A,-0.075916069,51.44280164,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,39,0,40,0,0,0,0,40,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,POINT (533818 173290)
BP1049,2,181,0,586,LORDSHIP LANE ESTATE,534154,173358,"LORDSHIP LANE, 280 M W OF. O/S 20.",DULWICH COMMON,281.0,A,-0.07105864,51.44333331,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,35,0,48,0,0,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,POINT (534154 173358)
BP1050,2,71,0,15169,AVENUE PARK ROAD,531971,172955,"BIRKBECK HILL, 41 M E OF. 83 M W OF LOVELACE HILL. O/S P/W 35/37.",THURLOW PARK ROAD,123.0,A,-0.102601099,51.44022409,0,0,0,0,0,0,2,8,1,0,12,21,0,7,26,138,0,114,0,0,1,0,73,0,0,23,3,0,0,2,1,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (531971 172955)
BP1051,2,170,0,584,LANCASTER AVENUE,532209,172871,"THURLOW HILL, 62 M E OF. 74 M W OF  &  OPP LANCASTER AVENUE. O/S P/W 91/93.",THURLOW PARK ROAD,86.0,A,-0.099210137,51.43941377,0,0,0,0,0,0,2,9,1,0,12,24,0,8,26,141,0,103,0,0,2,0,66,0,0,22,3,0,0,2,1,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (532209 172871)
BP1052,1,220,0,10491,THURLOW PARK ROAD / CROXTED ROAD,532576,173061,"CROXTED ROAD, 63 M W OF. 86 M E OF  &  OPP CARSON ROAD. O/S OAKFIELD PREPARATORY SCHOOL. AT B. O P",THURLOW PARK ROAD,77.0,A,-0.093861909,51.44103552,0,0,0,0,0,0,2,9,1,0,11,17,0,5,15,119,0,81,0,0,0,0,52,0,0,17,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (532576 173061)
BP1053,2,224,0,583,LANCASTER AVENUE,532357,172926,"DALMORE ROAD, 36 M E OF. 91 M W OF ROSENDALE ROAD. O/S 88.",THURLOW PARK ROAD,225.0,A,-0.097061479,51.4398735,0,0,0,0,0,0,2,9,1,0,12,20,0,5,23,128,0,102,0,0,2,0,64,0,0,20,3,0,0,2,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (532357 172926)
BP1054,2,314,0,16542,ELMCOURT ROAD,532061,172876,"ELMCOURT ROAD, 32 M E OF. O/S 42. OPP 63. ON L/S.",THURLOW PARK ROAD,293.0,A,-0.101336392,51.43949319,0,0,0,0,0,0,2,9,1,0,13,24,0,8,28,144,0,111,0,0,2,0,71,0,0,25,3,0,0,2,1,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (532061 172876)
BP1055,2,69,0,8552,AVENUE PARK ROAD,531828,173009,"ST FAITHS ROAD, OPP C/L OF. O/S P/W 8/10(THURLEIGH HOUSE).",THURLOW PARK ROAD,285.0,A,-0.104637272,51.44074264,0,0,0,0,0,0,2,8,1,0,11,19,0,5,23,132,0,109,0,0,1,0,71,0,0,22,2,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (531828 173009)
BP1056,1,179,0,582,CHRISTCHURCH ROAD / HILLSIDE ROAD,531340,173003,"HILLSIDE ROAD, 93 M E OF. O/S 82.",CHRISTCHURCH ROAD,286.0,A,-0.111656776,51.44080197,0,0,0,0,0,0,2,7,1,0,7,19,1,3,19,134,0,104,0,0,1,0,71,0,0,20,2,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,POINT (531340 173003)
BP1057,1,240,0,11864,WEST DULWICH STATION #,532793,173082,"GALLERY ROAD, 100 M W OF. 154 M E OF CROXTED ROAD. OPP 138.",THURLOW PARK ROAD,87.0,A,-0.090733664,51.44117346,0,0,0,0,0,0,0,2,0,0,6,4,0,1,0,52,0,52,0,0,0,0,37,0,0,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (532793 173082)
BP1058,1,98,0,16543,DULWICH COLLEGE,533130,173131,"ALLEYN ROAD, 117 M E OF  &  OPP. 40 M W OF  &  OPP ENT TO DULWICH COLLEGE.",DULWICH COMMON,66.0,A,-0.085869323,51.44153477,0,0,0,0,0,0,0,2,0,0,6,3,0,1,0,36,0,45,0,0,0,0,32,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (533130 173131)
