LocationID,LineCount,Entries,Exits,Stop Id,Stop Name,Easting,Northing,Location,Site Name,Heading,Status,longitude,latitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count,geometry,population_density
6872,3,2575,0,4504,BRENTFORD POLICE STATION,517637,177564,"ST PAUL'S RD, 49 M N OF & OPP. THE BUTTS, 52 M S OF.",HALF ACRE,336.0,A,-0.307203053,51.4848032,0,0,0,0,0,1,1,3,0,1,7,6,0,10,4,57,0,65,0,0,1,0,55,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,1,0,POINT (517637 177564),54.798199484561096
6873,2,1043,0,9743,WINDMILL ROAD,517568,177739,"SOMERSET ROAD, 20 YDS N OF. 20 M S OF  &  OPP WINDMILL ROAD.",BOSTON MANOR ROAD,312.0,A,-0.308138102,51.48639035,0,0,0,0,0,1,1,4,0,1,8,7,0,10,5,56,0,68,0,0,1,0,58,0,0,6,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,4,0,1,0,POINT (517568 177739),62.51458313182906
6875,2,8679,0,19390,BRENTFORD STATION #,517286,177899,"CHURCH WALK, 14M S OF. OPP HOLLY HOUSE.",BOSTON MANOR ROAD,295.0,A,-0.312144564,51.48788686,0,0,0,0,0,1,1,4,0,1,8,6,0,10,5,55,0,71,0,0,1,0,60,0,0,6,4,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,4,0,1,0,POINT (517286 177899),61.834181312016554
6876,2,4189,0,19391,GREAT WEST ROAD,517111,178005,"GREAT WEST ROAD, 75 YDS N OF. OPP WANG BUILDING.",BOSTON MANOR ROAD,328.0,A,-0.314628753,51.48887578,0,0,0,0,0,1,1,6,0,1,4,7,0,10,6,48,0,66,0,0,1,0,56,0,0,8,4,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,4,0,1,0,POINT (517111 178005),54.56453776420746
6877,2,123,0,4503,MANOR VALE,517016,178157,"GREAT WEST ROAD, 400 M N OF. O/S 38.",BOSTON MANOR ROAD,326.0,A,-0.315946079,51.49026154,0,0,0,0,0,1,0,6,1,1,4,7,0,10,6,59,2,63,0,0,0,0,54,1,0,8,4,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,4,0,1,0,POINT (517016 178157),52.8437271665529
688,4,12278,0,19592,EALING COMMON STATION <>,518837,180470,"WOLVERTON GARDENS,   34M E OF. 73M W OF FORDHOOK AVENUE.",UXBRIDGE ROAD,113.0,A,-0.288951328,51.51067012,0,0,0,0,0,0,2,2,0,0,12,12,0,10,5,88,0,36,0,0,2,0,34,0,0,6,3,0,0,3,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,POINT (518837 180470),60.75776993480223
6881,2,16650,0,4502,BOSTON MANOR STATION <>,516380,178770,"CAWDOR CRESCENT, 18 M S OF  &  OPP. 35 M N OF WELLMEADOW ROAD, 8 M N OF ENT TO BOSTON MANOR LUL.",BOSTON ROAD,305.0,A,-0.324900584,51.49590208,0,0,0,0,0,0,0,12,1,0,13,8,0,4,4,62,3,27,0,1,0,0,27,0,0,6,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,POINT (516380 178770),46.133992703929266
6883,2,1090,0,19392,HASLEMERE AVENUE,516190,179080,"HASLEMERE AVENUE, 25 M N OF  &  OPP.  25 M N OF FAIRFIELD ROAD. ON L/S 45.",BOSTON ROAD,331.0,A,-0.327534364,51.49872729,0,0,0,0,1,0,0,11,1,0,21,8,0,4,6,78,3,21,0,1,1,0,21,0,0,7,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (516190 179080),55.559209911905214
6885,2,980,0,4501,CHRISTOPHER AVENUE,516039,179341,"WESTLEA ROAD, 28 M N OF. 40 M N OF  &  OPP CHRISTOPHER AVENUE.",BOSTON ROAD,327.0,A,-0.329622948,51.50110405,0,0,0,0,1,0,1,13,0,0,24,7,1,8,9,96,2,25,0,1,2,0,25,0,0,9,3,0,0,1,1,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (516039 179341),65.82935331104302
6886,2,2471,0,11200,ELTHORNE PARK ROAD,515897,179513,"ELTHORNE AVENUE, 6 M S OF  &  OPP. 35 M N OF  &  OPP ELTHORNE PARK ROAD. O/S ELTHORNE PARK.",BOSTON ROAD,314.0,A,-0.331611351,51.50267903,0,0,0,0,1,0,1,7,0,0,23,7,1,10,15,116,2,29,0,1,3,0,29,0,0,14,4,0,0,2,2,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,POINT (515897 179513),70.32992701694387
6887,2,4296,0,19393,CUMBERLAND ROAD,515824,179592,"CUMBERLAND ROAD, 18 M S OF & OPP.  20 M S OF TOWNHOLM CRESCENT (N ARM).",BOSTON ROAD,319.0,A,-0.332636702,51.50340401,0,0,0,0,1,0,1,6,0,0,20,9,1,10,15,112,0,28,0,1,3,0,28,0,0,14,3,0,0,2,2,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,POINT (515824 179592),70.77405533503308
6891,2,520,0,19394,BRENTFORD POLICE STATION,517686,177466,"LION WAY, 6 M S OF. 45 M N OF BRENTFORD HIGH STREET.",HALF ACRE,162.0,A,-0.306530323,51.48391223,0,0,0,0,0,1,1,3,0,1,7,6,0,10,4,54,0,65,0,0,1,0,55,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,4,0,1,0,POINT (517686 177466),50.58030705829699
6893,2,717,0,4500,WINDMILL ROAD,517534,177773,"WINDMILL ROAD, 30 YDS N OF. 55 YDS S OF SIDNEY GARDENS BR STATION ENTRANCE.",BOSTON MANOR ROAD,125.0,A,-0.308616245,51.48670299,0,0,0,0,0,1,1,4,0,1,8,7,0,10,5,57,0,69,0,0,1,0,59,0,0,6,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,4,0,1,0,POINT (517534 177773),63.88036937631258
6895,2,990,0,4385,BRENTFORD STATION #,517286,177911,"CHURCH WALK, 10 M N OF  &  OPP. O/S HOLLY HOUSE FLATS.",BOSTON MANOR ROAD,115.0,A,-0.312140582,51.48799471,0,0,0,0,0,1,1,5,0,1,8,6,0,10,5,55,0,71,0,0,1,0,60,0,0,6,4,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,4,0,1,0,POINT (517286 177911),62.034922086051374
6896,2,1220,0,4384,GREAT WEST ROAD,517080,178085,"MANOR VALE, 105 M S OF.  O/S 65 BOSTON HOUSE.",BOSTON MANOR ROAD,149.0,A,-0.315048536,51.4896012,0,0,0,0,0,1,1,6,1,1,4,7,0,10,6,52,2,66,0,0,1,0,57,0,0,8,4,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,4,0,1,0,POINT (517080 178085),53.976380094191796
6897,1,64,0,9781,MANOR VALE,517016,178185,"MANOR VALE, 20 YDS N OF. OPP 48.",BOSTON MANOR ROAD,147.0,A,-0.315936806,51.49051319,0,0,0,0,0,1,0,6,1,1,4,7,0,10,6,62,3,61,0,0,0,0,52,0,0,8,4,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,4,0,1,0,POINT (517016 178185),53.49614760206946
6903,2,177,0,9783,HASLEMERE AVENUE,516233,179029,"HASLEMERE AVENUE, 29 M S OF. OPP 24. O/S PH.THE ROYAL. ON L/S 48.",BOSTON ROAD,152.0,A,-0.326931965,51.49826009,0,0,0,0,1,0,0,13,1,0,21,9,0,4,7,78,3,23,0,1,0,0,23,0,0,10,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (516233 179029),54.346266575215395
6905,2,440,0,9784,CHRISTOPHER AVENUE,516127,179222,"CHRISTOPHER AVENUE, 10 M S OF. 25 M N OF CARDIFF ROAD. O/S 271. ON L/S 40.",BOSTON ROAD,150.0,A,-0.328394848,51.50001647,0,0,0,0,1,0,0,11,0,0,22,7,0,6,6,80,3,22,0,1,1,0,22,0,0,8,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (516127 179222),61.030560196128086
6906,2,210,0,19623,ELTHORNE PARK ROAD,515967,179455,"ELTHORNE PARK ROAD, 40 YDS S OF. O/S 215.",BOSTON ROAD,140.0,A,-0.330622338,51.50214341,0,0,0,0,1,0,1,13,0,0,24,9,1,11,17,114,2,30,0,1,3,0,30,0,0,14,4,0,0,1,2,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,POINT (515967 179455),69.87415491264935
6907,2,3559,0,4383,CUMBERLAND ROAD,515844,179585,"TOWNHOLME CRESCENT, 15 M N OF  &  OPP.  CUMBERLAND ROAD, 18 M S OF. O/S HANWELL HOUSE.",BOSTON ROAD,139.0,A,-0.332350976,51.503337,0,0,0,0,1,0,1,6,0,0,21,9,1,10,15,113,2,28,0,1,3,0,28,0,0,14,3,0,0,2,2,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,POINT (515844 179585),71.51958601708462
6909,2,3531,0,4382,ROSEBANK ROAD,515560,179828,"ROSEBANK RD, 17 M S OF & OPP.  25 M N OF  ENT. TO AMBULANCE STN.",BOSTON ROAD,129.0,A,-0.33636136,51.50557908,0,0,0,0,1,0,1,7,0,0,10,7,1,10,12,97,0,39,0,1,3,0,32,0,0,12,5,0,0,1,2,2,1,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,POINT (515560 179828),65.73656732555432
6910,2,10738,0,11234,JESSAMINE ROAD,515449,180143,"UXBRIDGE ROAD, 40 M S OF. O/S P/W 7/9.",BOSTON ROAD,168.0,A,-0.337856947,51.50843286,0,0,0,0,0,0,1,9,0,0,12,9,1,10,13,103,0,44,0,1,3,0,37,0,0,13,5,0,0,3,2,2,1,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,POINT (515449 180143),67.72505435668538
6914,7,18281,0,19624,DEVONSHIRE ROAD,532520,166975,"DEVONSHIRE ROAD, 30 M N OF  &  OPP. 55 M S OF WINDMILL ROAD. O/S LORRY PARK.",WHITEHORSE ROAD,15.0,A,-0.096939804,51.386356,0,0,0,0,0,0,2,7,1,0,4,7,0,6,13,53,0,75,0,0,0,0,64,0,1,17,2,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,18,0,POINT (532520 166975),93.17421845900142
6915,6,4989,0,19419,CRYSTAL PALACE PARK,533803,170727,"CRYSTAL PALACE PARADE, 62 M E OF.  163 M W OF & OPP CINTRA PARK.  OPP NO.6.",ANERLEY HILL,114.0,A,-0.077099096,51.41977279,0,0,0,0,0,0,0,0,0,0,3,4,3,0,2,54,0,88,0,0,1,0,68,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,POINT (533803 170727),66.41657809418477
6917,5,1242,0,11235,LOWER TEDDINGTON ROAD,517546,169533,"PARK ROAD, 16 M S OF. O/S 33.",HIGH STREET,335.0,A,-0.311178239,51.41264246,0,0,0,1,0,0,0,3,0,0,27,14,2,12,14,101,0,72,1,3,8,2,68,1,0,3,3,0,2,2,1,8,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (517546 169533),39.78173602047269
6919,4,260,0,4380,TEDDINGTON MEMORIAL HOSPITAL,515477,171074,"BROAD STREET, 70 M N OF.  150 M S OF SUTHERLAND GROVE.  O/S REAR OF NOS.1-4 FISHERS COURT.",STANLEY ROAD,147.0,A,-0.340413596,51.4269174,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,50,0,38,0,1,2,0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (515477 171074),50.401083414890564
6920,2,2028,0,4379,DURHAM ROAD,522976,169308,"DURHAM ROAD, 25 YDS W OF  &  OPP. O/S 21 (THAMES WATER).",COOMBE LANE,285.0,A,-0.233216449,51.40946979,0,0,4,0,0,0,3,10,0,0,13,6,0,1,5,52,0,52,0,0,0,0,53,0,0,6,4,0,0,1,0,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,POINT (522976 169308),50.70551216671862
695,4,988,0,19420,NORTH STREET,543997,184127,"NORTH STREET, 60 M W OF. 150 M E OF ROUNDABOUT (A406). OPP ABBEY PLAYING FIELDS. O/S FLATS HARVEY HOUSE.",LONDON ROAD,83.0,A,0.074864435,51.53768452,3,0,7,0,0,0,1,1,0,0,6,6,0,1,12,59,0,50,0,3,1,0,44,0,0,11,2,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (543997 184127),99.87075904852797
70116,2,2676,0,4375,PICKETTS LOCK CENTRE,535924,194428,"MOLLISON AVENUE, 100 YDS E OF. 30 YDS W OF SPORTS CENTRE. O/S CINEMA COMPLEX. ON L/S. IN LAY-BY.",PICKETTS LOCK LEISURE CENTRE,122.0,A,-0.037478016,51.63224987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,POINT (535924 194428),37.857789174316004
70117,3,2025,0,11237,BELMONT HEALTH CENTRE,516411,190447,"BEVERLEY GARDENS, 67 M E OF. O/S BELMONT HEALTH CENTRE.",KENTON LANE,70.0,A,-0.320594332,51.60084313,0,0,0,0,0,0,0,1,1,0,0,1,0,3,4,18,0,27,0,0,3,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,POINT (516411 190447),71.24751376215875
70119,2,96,0,4374,OAKLEIGH PARK NORTH,526743,193944,95 M E OF & OPP OAKLEIGH PARK NORTH. 306 M E OF & OPP OAKLEIGH PARK NORTH. O/S 82.,OAKLEIGH ROAD NORTH,295.0,A,-0.170230662,51.63004165,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,26,0,49,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (526743 193944),41.958099529111664
70120,3,26,0,4373,ASHCROFT COURT,526809,193932,"OAKLEIGH PARK NORTH, 160 M E OF. 147 M W OF OAKLEAIGH AVE.",OAKLEIGH ROAD NORTH,109.0,A,-0.169281968,51.62991895,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,25,0,49,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (526809 193932),42.80939952208858
70224,1,11,0,9786,CANNON LANE,512099,188967,"CANNONS LANE, 57 M W OF. O/S 33.",EASTCOTE ROAD,236.0,A,-0.383298337,51.58841513,1,0,0,0,0,0,1,6,0,0,9,7,1,3,7,28,2,35,0,0,0,0,35,0,0,7,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (512099 188967),43.88924816434745
70225,1,57,0,4372,MALPAS DRIVE,511851,188736,"MALPAS DRIVE, 49 M E OF. ELEMENT CLOSE, 80 M W OF.",EASTCOTE ROAD,55.0,A,-0.386950103,51.58638819,1,0,0,0,0,0,1,6,0,0,7,7,1,2,7,23,2,35,0,0,0,0,35,0,0,7,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (511851 188736),44.1236159454638
70226,1,47,0,19625,MALPAS DRIVE,511880,188743,"ROSECROFT WALK, 59 M E OF. ELEMENT CLOSE, 51 M W OF.",EASTCOTE ROAD,235.0,A,-0.38652947,51.58644535,1,0,0,0,0,0,1,6,0,0,7,7,1,2,7,24,2,35,0,0,0,0,35,0,0,7,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (511880 188743),44.33138920728359
70228,1,437,0,4370,COLNEY HATCH LANE,527972,191359,"*IN SLIP ROAD OFF OF A406.* COLNEY HATCH LANE, 95.5 M W OF. O/S TESCOS - IN SLIP ROAD OFF OF A406.",A406,64.0,A,-0.153427323,51.60653334,0,0,1,0,0,0,0,4,1,0,8,6,0,1,17,27,0,60,0,0,0,0,43,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (527972 191359),56.84844801479595
70336,4,213,0,19421,HAREFIELD CLOSE,531362,197951,"HAREFIELD CLOSE, 10 YDS N OF. 120 YDS N OF LAVENDER HILL. IN GROUNDS OF CHASE FARM HOSPITAL",HUNTERS WAY,334.0,A,-0.102031322,51.66499132,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,23,0,1,2,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (531362 197951),29.56138277795662
70337,3,7899,0,4367,CHASE FARM HOSPITAL,531177,197904,"THE RIDGEWAY, 34 YDS E OF. 7 YDS E OF  &  OPP ENT TO ACUTE HEARING UNIT. 14 YDS E OF ZEBRA CROSSING. IN BAY IN CHASE FAR",HOSPITAL ROAD,323.0,A,-0.104722291,51.66461214,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,20,0,1,1,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (531177 197904),24.56944180749636
70343,1,191,0,11238,FALCON ROAD,535675,195665,"NAYLOR GROVE, 25 YDS W OF  &  OPP. 75 YDS E OF CHURCH ROAD. 370 YDS E OF HIGH STREET. ON L/S 12.",SOUTH STREET,108.0,A,-0.040594386,51.64342559,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,20,0,47,0,0,0,0,45,0,0,1,1,0,0,0,1,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,POINT (535675 195665),61.767544542607325
70344,1,3089,0,11239,FALCON ROAD,535864,195592,"WOODALL ROAD, 108 M W OF.  O/S COMMUNITY CENTRE (NO.141).",SOUTH STREET,289.0,A,-0.037892963,51.64272402,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,20,0,40,0,0,0,0,38,0,0,1,1,0,0,0,1,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,POINT (535864 195592),51.91145305571009
70345,1,283,0,19626,SCOTLAND GREEN ROAD,536086,196000,"SCOTLAND GREEN ROAD NORTH, 28 M S OF. OPP P/W 153/155.",ALMA ROAD,12.0,A,-0.034528099,51.64633666,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,18,0,37,0,0,0,0,35,0,0,0,1,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,POINT (536086 196000),41.903535702605325
70346,1,798,0,4365,SCOTLAND GREEN ROAD,536103,196075,"SCOTLAND GREEN ROAD NORTH, 5 M N OF. 40 M S OF  &  OPP DURANTS ROAD. O/S PH.THE ALMA.",ALMA ROAD,177.0,A,-0.034253398,51.6470065,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,20,0,37,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,POINT (536103 196075),41.259079896645474
70347,1,430,0,4364,ALEXANDRA ROAD,535914,196148,"ALEXANDRA ROAD, 40 M E OF. O/S 207. OPP 226.",DURANTS ROAD,277.0,A,-0.036955015,51.64770815,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,22,0,47,0,0,0,0,45,0,0,0,1,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,POINT (535914 196148),48.39466503684811
70349,1,1259,0,11240,PONDERS END STATION #,536004,195581,"SOUTH STREET, 20 M N OF. 80 M S OF  &  OPP  NAPIER ROAD. O/S ENT TO KESTREL HOUSE (FLATS).",ALMA ROAD,194.0,A,-0.035875237,51.64259137,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,20,0,34,0,0,0,0,32,0,0,1,1,0,0,0,1,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,POINT (536004 195581),44.786751720675426
70355,2,3201,0,4362,SOUTHGATE STATION <>,529653,194281,"CHASE SIDE, 26 M W OF. O/S ROUTE 66 SHOE SHOP. 11 M W OF SOUTHGATE LUL STN.",STATION PARADE,179.0,A,-0.128086582,51.63240767,0,0,0,0,0,0,0,3,0,0,10,3,1,4,6,18,0,45,0,1,2,0,45,0,0,4,2,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,POINT (529653 194281),52.17219739158185
70358,1,54,0,11241,ENFIELD POLICE STATION,532886,196978,"PARSONAGE LANE, 100 M S OF. OPP NO. 47.",BAKER STREET,13.0,A,-0.080378577,51.65588979,0,0,0,0,1,0,1,7,0,0,20,22,0,11,13,47,0,65,1,1,5,0,63,0,0,6,5,1,1,3,0,11,1,0,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,POINT (532886 196978),60.617460688658625
70360,1,34,0,9787,CHASE SIDE AVENUE,532576,197285,"MONASTERY GARDENS, 140 YDS W OF. 10 YDS W OF 90.",PARSONAGE LANE,115.0,A,-0.08474097,51.65872168,0,0,0,0,1,0,1,7,0,0,20,23,0,11,14,47,0,66,1,2,7,0,64,0,0,7,4,1,1,3,0,11,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (532576 197285),66.07532360309858
70361,5,30352,0,19423,SOUTHGATE STATION <>,529658,194256,"HIGH STREET, 30 M N OF. 18 M S OF ENT TO SOUTHGATE LUL STN.",STATION PARADE,132.0,A,-0.12802363,51.63218186,0,0,0,0,0,0,0,3,0,0,10,3,1,4,6,17,0,43,0,1,2,0,43,0,0,4,2,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,POINT (529658 194256),51.97890382673012
70362,2,8292,0,4360,WINCHMORE HILL POLICE STATION,531770,193953,"HIGHFIELD ROAD 22 M N OF, 88M N OF CARPENTER GARDENS. OPP SAINSBURY'S",GREEN LANES,197.0,A,-0.097640129,51.62896876,0,0,2,0,1,0,1,4,2,0,21,11,1,4,5,28,0,45,0,0,0,0,42,0,0,5,2,0,0,2,2,3,0,1,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,POINT (531770 193953),56.210492066685894
733,8,41011,0,11243,EALING BROADWAY,518080,180819,"WINDSOR ROAD, 27 M E OF. 70 M E OF  &  OPP THE BROADWAY. O/S 59.",THE MALL,291.0,A,-0.299737741,51.5139653,0,0,1,0,0,0,1,10,0,0,56,27,3,14,13,145,0,65,0,0,1,0,56,0,0,12,6,0,2,5,0,7,1,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,POINT (518080 180819),61.943970040565695
7330,1,5,0,4351,PURLEY LIBRARY,531048,161736,"WOODCOTE VALLEY ROAD, 50 M E OF. O/S REYNOLD COURT",FOXLEY LANE,99.0,A,-0.120010615,51.3396155,0,0,0,0,1,0,2,7,1,0,10,6,2,2,19,25,0,50,0,0,1,0,47,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (531048 161736),33.165959528372944
734,8,95841,0,11244,EALING BROADWAY STATION <> #,517890,180813,"OAK ROAD, OPP C/L OF,  40 M W OF THE BROADWAY (NE ARM).  O/S SAINSBURY",THE BROADWAY,67.0,A,-0.302476548,51.51395102,0,0,1,0,0,0,1,10,0,0,63,29,4,17,14,150,0,70,0,0,1,0,61,0,0,12,5,0,2,5,0,7,2,0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,1,0,POINT (517890 180813),64.57279322351997
737,2,2611,0,4350,CHRISTCHURCH,517687,180721,"BOND STREET, 20 M E OF  &  OPP. 20 M W OF SPRING BRIDGE ROAD. O/S P/W 4/6.",NEW BROADWAY,77.0,A,-0.305431292,51.51316644,0,0,1,0,0,0,3,11,0,0,66,30,4,19,15,172,0,70,0,1,1,0,61,0,0,14,7,0,2,5,0,8,2,0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,1,0,POINT (517687 180721),69.95863012158402
738,6,117595,0,19427,CHRISTCHURCH,517682,180704,"BOND STREET, 45 M E OF. 20 M W OF HIGH STREET. OPP CHRIST CHURCH.",NEW BROADWAY,257.0,A,-0.305508982,51.5130147,0,0,1,0,0,0,3,11,0,0,67,30,4,20,15,173,0,70,0,1,1,0,61,0,0,14,7,0,2,5,0,8,2,0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,1,0,POINT (517682 180704),70.13139030706141
7435,4,2163,0,4248,RUSKIN ROAD,532113,165955,"RUSKIN ROAD, 12 M S OF. OPP 141.",TAMWORTH ROAD,7.0,A,-0.103164385,51.37728435,2,0,0,0,1,0,5,4,1,0,11,27,8,9,49,81,0,102,0,1,2,0,75,0,11,13,2,0,1,2,0,8,0,1,3,0,3,1,0,0,2,0,9,0,0,0,0,0,10,0,POINT (532113 165955),76.85301966409692
7501,4,3814,0,4246,PINNER LIBRARY,512268,189292,"CECIL PARK, 24 M S OF. O/S PINNER LIBRARY.",MARSH ROAD,150.0,A,-0.380756095,51.59130253,1,0,0,0,0,0,1,6,0,0,9,7,1,3,7,27,2,29,0,0,0,0,29,0,0,7,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (512268 189292),39.58383363565242
7502,2,64,0,4245,HOLWELL PLACE,512281,189187,"MARSH ROAD, 40 M W OF. HOLWELL PLACE, 60 M E OF.",EASTCOTE ROAD,52.0,A,-0.380602073,51.59035623,1,0,0,0,0,0,1,6,0,0,9,7,1,3,7,28,2,31,0,0,0,0,31,0,0,7,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (512281 189187),40.98881078836272
7503,3,262,0,19474,HOLWELL PLACE,512276,189170,"MARSH ROAD, 56.2 M W OF.  OPP NO.8",EASTCOTE ROAD,232.0,A,-0.380679651,51.59020443,1,0,0,0,0,0,1,6,0,0,9,7,1,3,7,28,2,32,0,0,0,0,32,0,0,7,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (512276 189170),41.21364986615071
7504,4,9779,0,4244,KENTON LIBRARY,517127,189542,"STREATFIELD ROAD, 20 M S OF. OPP KENTON LIBRARY. O/S 144.",KENTON LANE,154.0,A,-0.310563016,51.59256124,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18,0,37,0,0,2,0,37,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (517127 189542),71.64631297514265
